id,flight_date,flight_number,airline_code,airline_name,origin,destination,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay,arrival_delay,status
226,2025-06-06,2852,AI,Air India,BLR,BOM,10:30:00,10:35:00,12:35:00,12:15:00,5,5,on_time
227,2025-06-06,8771,BA,British Airways,BLR,BOM,08:50:00,09:02:00,10:40:00,10:19:00,12,12,on_time
228,2025-06-06,9751,JL,Japan Airlines,BLR,BOM,08:50:00,09:02:00,10:40:00,10:19:00,12,12,on_time
229,2025-06-06,5051,QF,Qantas,BLR,BOM,08:50:00,09:02:00,10:40:00,10:19:00,12,12,on_time
230,2025-06-06,8339,VS,Virgin Atlantic,BLR,BOM,08:50:00,09:02:00,10:40:00,10:19:00,12,12,on_time
231,2025-06-06,9755,JL,Japan Airlines,BLR,BOM,11:25:00,11:35:00,13:15:00,13:07:00,10,10,on_time
232,2025-06-06,5057,QF,Qantas,BLR,BOM,11:25:00,11:35:00,13:15:00,13:07:00,10,10,on_time
233,2025-06-06,8336,VS,Virgin Atlantic,BLR,BOM,11:25:00,11:35:00,13:15:00,13:07:00,10,10,on_time
234,2025-06-06,5011,6E,IndiGo,BLR,BOM,11:25:00,11:35:00,13:15:00,13:07:00,10,10,on_time
235,2025-06-06,9753,JL,Japan Airlines,BLR,BOM,10:10:00,10:25:00,12:00:00,11:58:00,16,16,delayed
236,2025-06-06,5065,QF,Qantas,BLR,BOM,10:10:00,10:25:00,12:00:00,11:58:00,16,16,delayed
237,2025-06-06,8337,VS,Virgin Atlantic,BLR,BOM,10:10:00,10:25:00,12:00:00,11:58:00,16,16,delayed
238,2025-06-06,5069,6E,IndiGo,BLR,BOM,12:40:00,12:47:00,14:30:00,14:10:00,8,8,on_time
239,2025-06-06,9757,JL,Japan Airlines,BLR,BOM,12:40:00,12:47:00,14:30:00,14:10:00,8,8,on_time
240,2025-06-06,5067,QF,Qantas,BLR,BOM,12:40:00,12:47:00,14:30:00,14:10:00,8,8,on_time
241,2025-06-06,8343,VS,Virgin Atlantic,BLR,BOM,12:40:00,12:47:00,14:30:00,14:10:00,8,8,on_time
242,2025-06-06,2630,AI,Air India,BLR,BOM,13:45:00,13:58:00,15:50:00,15:27:00,14,14,on_time
243,2025-06-06,5218,6E,IndiGo,BLR,BOM,14:00:00,14:55:00,15:45:00,16:13:00,55,28,delayed
244,2025-06-06,9759,JL,Japan Airlines,BLR,BOM,14:00:00,14:55:00,15:45:00,16:13:00,55,28,delayed
245,2025-06-06,5055,QF,Qantas,BLR,BOM,14:00:00,14:55:00,15:45:00,16:13:00,55,28,delayed
246,2025-06-06,8340,VS,Virgin Atlantic,BLR,BOM,14:00:00,14:55:00,15:45:00,16:13:00,55,28,delayed
247,2025-06-06,5351,6E,IndiGo,BLR,BOM,15:25:00,16:11:00,17:20:00,17:33:00,46,13,on_time
248,2025-06-06,9761,JL,Japan Airlines,BLR,BOM,15:25:00,16:11:00,17:20:00,17:33:00,46,13,on_time
249,2025-06-06,5069,QF,Qantas,BLR,BOM,15:25:00,16:11:00,17:20:00,17:33:00,46,13,on_time
250,2025-06-06,8346,VS,Virgin Atlantic,BLR,BOM,15:25:00,16:11:00,17:20:00,17:33:00,46,13,on_time
251,2025-06-06,5031,6E,IndiGo,BLR,BOM,16:50:00,17:16:00,18:40:00,18:52:00,26,12,on_time
252,2025-06-06,2854,AI,Air India,BLR,BOM,17:55:00,18:01:00,20:05:00,19:25:00,6,6,on_time
253,2025-06-06,5255,6E,IndiGo,BLR,BOM,18:00:00,18:15:00,20:05:00,19:32:00,16,16,delayed
254,2025-06-06,2610,AI,Air India,BLR,BOM,18:45:00,18:45:00,21:00:00,20:05:00,0,0,on_time
255,2025-06-06,5376,6E,IndiGo,BLR,BOM,19:15:00,19:46:00,21:15:00,20:58:00,32,32,delayed
256,2025-06-06,4874,SQ,Singapore Airlines,BLR,BOM,17:55:00,18:01:00,20:05:00,19:25:00,6,6,on_time
257,2025-06-06,9765,JL,Japan Airlines,BLR,BOM,18:00:00,18:15:00,20:05:00,19:32:00,16,16,delayed
258,2025-06-06,3675,KL,KLM,BLR,BOM,18:00:00,18:15:00,20:05:00,19:32:00,16,16,delayed
259,2025-06-06,5073,QF,Qantas,BLR,BOM,18:00:00,18:15:00,20:05:00,19:32:00,16,16,delayed
260,2025-06-06,8342,VS,Virgin Atlantic,BLR,BOM,18:00:00,18:15:00,20:05:00,19:32:00,16,16,delayed
261,2025-06-06,2864,AI,Air India,BLR,BOM,19:45:00,19:59:00,21:50:00,21:22:00,14,14,on_time
262,2025-06-06,2850,AI,Air India,BLR,BOM,20:25:00,20:26:00,22:35:00,21:43:00,1,1,on_time
263,2025-06-06,5191,JL,Japan Airlines,BLR,BOM,16:50:00,17:16:00,18:40:00,18:52:00,26,12,on_time
264,2025-06-06,5049,QF,Qantas,BLR,BOM,16:50:00,17:16:00,18:40:00,18:52:00,26,12,on_time
265,2025-06-06,8334,VS,Virgin Atlantic,BLR,BOM,16:50:00,17:16:00,18:40:00,18:52:00,26,12,on_time
266,2025-06-06,9869,LX,SWISS,BLR,BOM,18:45:00,18:45:00,21:00:00,20:05:00,0,0,on_time
267,2025-06-06,4964,SQ,Singapore Airlines,BLR,BOM,18:45:00,18:45:00,21:00:00,20:05:00,0,0,on_time
268,2025-06-06,8772,BA,British Airways,BLR,BOM,19:15:00,19:46:00,21:15:00,20:58:00,32,32,delayed
269,2025-06-06,9767,JL,Japan Airlines,BLR,BOM,19:15:00,19:46:00,21:15:00,20:58:00,32,32,delayed
270,2025-06-06,4763,KL,KLM,BLR,BOM,19:15:00,19:46:00,21:15:00,20:58:00,32,32,delayed
271,2025-06-06,5075,QF,Qantas,BLR,BOM,19:15:00,19:46:00,21:15:00,20:58:00,32,32,delayed
272,2025-06-06,8347,VS,Virgin Atlantic,BLR,BOM,19:15:00,19:46:00,21:15:00,20:58:00,32,32,delayed
273,2025-06-06,5094,6E,IndiGo,BLR,BOM,20:45:00,21:26:00,22:40:00,22:43:00,41,3,on_time
274,2025-06-06,1366,QP,Akasa Air,BLR,BOM,21:05:00,21:33:00,22:50:00,22:51:00,28,1,on_time
275,2025-06-06,2645,AI,Air India,BLR,BOM,21:25:00,21:48:00,23:35:00,23:06:00,24,24,delayed
276,2025-06-06,5295,6E,IndiGo,BLR,BOM,22:30:00,23:17:00,00:20:00,00:33:00,47,13,on_time
277,2025-06-06,5267,LH,Lufthansa,BLR,BOM,19:45:00,19:59:00,21:50:00,21:22:00,14,14,on_time
278,2025-06-06,1768,ET,Ethiopian Airlines,BLR,BOM,21:25:00,21:48:00,23:35:00,23:06:00,24,24,delayed
279,2025-06-06,5263,LH,Lufthansa,BLR,BOM,21:25:00,21:48:00,23:35:00,23:06:00,24,24,delayed
280,2025-06-06,8011,MK,Air Mauritius,BLR,BOM,21:25:00,21:48:00,23:35:00,23:06:00,24,24,delayed
281,2025-06-06,2840,AI,Air India,BLR,BOM,22:45:00,23:32:00,00:50:00,00:50:00,48,48,delayed
282,2025-06-06,6283,6E,IndiGo,BLR,BOM,23:30:00,00:09:00,01:20:00,01:24:00,39,4,on_time
283,2025-06-06,9771,JL,Japan Airlines,BLR,BOM,22:30:00,23:17:00,00:20:00,00:33:00,47,13,on_time
284,2025-06-06,5071,QF,Qantas,BLR,BOM,22:30:00,23:17:00,00:20:00,00:33:00,47,13,on_time
285,2025-06-06,4724,TK,Turkish Airlines,BLR,BOM,22:30:00,23:17:00,00:20:00,00:33:00,47,13,on_time
286,2025-06-06,8344,VS,Virgin Atlantic,BLR,BOM,22:30:00,23:17:00,00:20:00,00:33:00,47,13,on_time
287,2025-06-06,1226,ET,Ethiopian Airlines,BLR,BOM,22:45:00,23:32:00,00:50:00,00:50:00,48,48,delayed
288,2025-06-06,9773,JL,Japan Airlines,BLR,BOM,23:30:00,00:09:00,01:20:00,01:24:00,39,4,on_time
289,2025-06-06,5063,QF,Qantas,BLR,BOM,23:30:00,00:09:00,01:20:00,01:24:00,39,4,on_time
290,2025-06-06,4721,TK,Turkish Airlines,BLR,BOM,23:30:00,00:09:00,01:20:00,01:24:00,39,4,on_time
291,2025-06-06,8349,VS,Virgin Atlantic,BLR,BOM,23:30:00,00:09:00,01:20:00,01:24:00,39,4,on_time
292,2025-06-06,6077,AF,Air France,BLR,BOM,20:45:00,21:26:00,22:40:00,22:43:00,41,3,on_time
293,2025-06-06,9769,JL,Japan Airlines,BLR,BOM,20:45:00,21:26:00,22:40:00,22:43:00,41,3,on_time
294,2025-06-06,4762,KL,KLM,BLR,BOM,20:45:00,21:26:00,22:40:00,22:43:00,41,3,on_time
295,2025-06-06,2577,AI,Air India,DEL,HYD,02:30:00,03:09:00,04:50:00,04:52:00,39,2,on_time
296,2025-06-06,5290,LH,Lufthansa,DEL,HYD,02:30:00,03:09:00,04:50:00,04:52:00,39,2,on_time
297,2025-06-06,9187,AA,American Airlines,DEL,HYD,04:45:00,04:56:00,07:00:00,06:42:00,11,11,on_time
298,2025-06-06,3787,AF,Air France,DEL,HYD,04:45:00,04:56:00,07:00:00,06:42:00,11,11,on_time
299,2025-06-06,8797,BA,British Airways,DEL,HYD,04:45:00,04:56:00,07:00:00,06:42:00,11,11,on_time
300,2025-06-06,9212,JL,Japan Airlines,DEL,HYD,04:45:00,04:56:00,07:00:00,06:42:00,11,11,on_time
301,2025-06-06,8775,QF,Qantas,DEL,HYD,04:45:00,04:56:00,07:00:00,06:42:00,11,11,on_time
302,2025-06-06,8775,VS,Virgin Atlantic,DEL,HYD,04:45:00,04:56:00,07:00:00,06:42:00,11,11,on_time
303,2025-06-06,6029,6E,IndiGo,DEL,HYD,04:45:00,04:56:00,07:00:00,06:42:00,11,11,on_time
304,2025-06-06,2829,AI,Air India,DEL,HYD,06:10:00,06:23:00,08:20:00,08:16:00,13,13,on_time
305,2025-06-06,1084,ET,Ethiopian Airlines,DEL,HYD,06:10:00,06:23:00,08:20:00,08:16:00,13,13,on_time
306,2025-06-06,4445,LO,LOT - Polish Airlines,DEL,HYD,06:10:00,06:23:00,08:20:00,08:16:00,13,13,on_time
307,2025-06-06,5531,LH,Lufthansa,DEL,HYD,06:10:00,06:23:00,08:20:00,08:16:00,13,13,on_time
308,2025-06-06,203,6E,IndiGo,DEL,HYD,06:45:00,06:41:00,09:00:00,08:39:00,0,0,on_time
309,2025-06-06,2560,AI,Air India,DEL,HYD,07:10:00,07:18:00,09:30:00,09:15:00,9,9,on_time
310,2025-06-06,6456,AF,Air France,DEL,HYD,09:00:00,09:14:00,11:15:00,11:00:00,15,15,on_time
311,2025-06-06,9210,JL,Japan Airlines,DEL,HYD,09:00:00,09:14:00,11:15:00,11:00:00,15,15,on_time
312,2025-06-06,4745,KL,KLM,DEL,HYD,09:00:00,09:14:00,11:15:00,11:00:00,15,15,on_time
313,2025-06-06,8777,QF,Qantas,DEL,HYD,09:00:00,09:14:00,11:15:00,11:00:00,15,15,on_time
314,2025-06-06,4709,TK,Turkish Airlines,DEL,HYD,09:00:00,09:14:00,11:15:00,11:00:00,15,15,on_time
315,2025-06-06,8776,VS,Virgin Atlantic,DEL,HYD,09:00:00,09:14:00,11:15:00,11:00:00,15,15,on_time
316,2025-06-06,5164,6E,IndiGo,DEL,HYD,09:00:00,09:14:00,11:15:00,11:00:00,15,15,on_time
317,2025-06-06,9188,AA,American Airlines,DEL,HYD,06:45:00,06:41:00,09:00:00,08:39:00,0,0,on_time
318,2025-06-06,3774,AF,Air France,DEL,HYD,06:45:00,06:41:00,09:00:00,08:39:00,0,0,on_time
319,2025-06-06,9201,JL,Japan Airlines,DEL,HYD,06:45:00,06:41:00,09:00:00,08:39:00,0,0,on_time
320,2025-06-06,3656,KL,KLM,DEL,HYD,06:45:00,06:41:00,09:00:00,08:39:00,0,0,on_time
321,2025-06-06,8767,QF,Qantas,DEL,HYD,06:45:00,06:41:00,09:00:00,08:39:00,0,0,on_time
322,2025-06-06,8771,VS,Virgin Atlantic,DEL,HYD,06:45:00,06:41:00,09:00:00,08:39:00,0,0,on_time
323,2025-06-06,2542,AI,Air India,DEL,HYD,09:40:00,09:52:00,12:00:00,11:40:00,12,12,on_time
324,2025-06-06,2859,AI,Air India,DEL,HYD,10:20:00,11:00:00,12:35:00,12:51:00,40,16,delayed
325,2025-06-06,2065,6E,IndiGo,DEL,HYD,10:45:00,10:55:00,12:55:00,12:42:00,11,11,on_time
326,2025-06-06,6282,6E,IndiGo,DEL,HYD,12:15:00,12:23:00,14:30:00,14:17:00,8,8,on_time
327,2025-06-06,2899,AI,Air India,DEL,HYD,12:30:00,12:44:00,14:45:00,14:35:00,15,15,on_time
328,2025-06-06,9205,JL,Japan Airlines,DEL,HYD,10:45:00,10:55:00,12:55:00,12:42:00,11,11,on_time
329,2025-06-06,3712,KL,KLM,DEL,HYD,10:45:00,10:55:00,12:55:00,12:42:00,11,11,on_time
330,2025-06-06,8773,QF,Qantas,DEL,HYD,10:45:00,10:55:00,12:55:00,12:42:00,11,11,on_time
331,2025-06-06,4705,TK,Turkish Airlines,DEL,HYD,10:45:00,10:55:00,12:55:00,12:42:00,11,11,on_time
332,2025-06-06,8774,VS,Virgin Atlantic,DEL,HYD,10:45:00,10:55:00,12:55:00,12:42:00,11,11,on_time
333,2025-06-06,6601,6E,IndiGo,DEL,HYD,14:00:00,14:39:00,16:15:00,16:43:00,39,28,delayed
334,2025-06-06,1406,QP,Akasa Air,DEL,HYD,14:20:00,14:27:00,16:40:00,16:40:00,7,7,on_time
335,2025-06-06,2465,AI,Air India,DEL,HYD,14:45:00,15:07:00,17:10:00,17:02:00,22,22,delayed
336,2025-06-06,6212,6E,IndiGo,DEL,HYD,15:20:00,15:32:00,17:30:00,17:23:00,12,12,on_time
337,2025-06-06,8798,BA,British Airways,DEL,HYD,12:15:00,12:23:00,14:30:00,14:17:00,8,8,on_time
338,2025-06-06,9215,JL,Japan Airlines,DEL,HYD,12:15:00,12:23:00,14:30:00,14:17:00,8,8,on_time
339,2025-06-06,8785,QF,Qantas,DEL,HYD,12:15:00,12:23:00,14:30:00,14:17:00,8,8,on_time
340,2025-06-06,8781,VS,Virgin Atlantic,DEL,HYD,12:15:00,12:23:00,14:30:00,14:17:00,8,8,on_time
341,2025-06-06,1082,ET,Ethiopian Airlines,DEL,HYD,12:30:00,12:44:00,14:45:00,14:35:00,15,15,on_time
342,2025-06-06,2519,AI,Air India,DEL,HYD,16:15:00,16:47:00,18:30:00,18:46:00,32,16,delayed
343,2025-06-06,6217,6E,IndiGo,DEL,HYD,17:00:00,17:19:00,19:15:00,19:09:00,20,20,delayed
344,2025-06-06,2879,AI,Air India,DEL,HYD,17:35:00,18:36:00,19:50:00,20:33:00,62,43,delayed
345,2025-06-06,8796,BA,British Airways,DEL,HYD,14:00:00,14:39:00,16:15:00,16:43:00,39,28,delayed
346,2025-06-06,9216,JL,Japan Airlines,DEL,HYD,14:00:00,14:39:00,16:15:00,16:43:00,39,28,delayed
347,2025-06-06,8791,QF,Qantas,DEL,HYD,14:00:00,14:39:00,16:15:00,16:43:00,39,28,delayed
348,2025-06-06,8783,VS,Virgin Atlantic,DEL,HYD,14:00:00,14:39:00,16:15:00,16:43:00,39,28,delayed
349,2025-06-06,9211,JL,Japan Airlines,DEL,HYD,18:30:00,19:10:00,20:45:00,20:59:00,40,14,on_time
350,2025-06-06,8779,QF,Qantas,DEL,HYD,18:30:00,19:10:00,20:45:00,20:59:00,40,14,on_time
351,2025-06-06,8777,VS,Virgin Atlantic,DEL,HYD,18:30:00,19:10:00,20:45:00,20:59:00,40,14,on_time
352,2025-06-06,5286,6E,IndiGo,DEL,HYD,18:30:00,19:10:00,20:45:00,20:59:00,40,14,on_time
353,2025-06-06,9213,JL,Japan Airlines,DEL,HYD,15:20:00,15:32:00,17:30:00,17:23:00,12,12,on_time
354,2025-06-06,8781,QF,Qantas,DEL,HYD,15:20:00,15:32:00,17:30:00,17:23:00,12,12,on_time
355,2025-06-06,8779,VS,Virgin Atlantic,DEL,HYD,15:20:00,15:32:00,17:30:00,17:23:00,12,12,on_time
356,2025-06-06,2463,AI,Air India,DEL,HYD,19:35:00,20:18:00,21:50:00,22:12:00,43,22,delayed
357,2025-06-06,1409,QP,Akasa Air,DEL,HYD,19:40:00,20:08:00,21:55:00,22:00:00,28,5,on_time
358,2025-06-06,2871,AI,Air India,DEL,HYD,20:10:00,20:15:00,22:30:00,22:06:00,5,5,on_time
359,2025-06-06,382,6E,IndiGo,DEL,HYD,20:15:00,20:56:00,22:30:00,23:02:00,42,32,delayed
360,2025-06-06,9645,JL,Japan Airlines,DEL,HYD,17:00:00,17:19:00,19:15:00,19:09:00,20,20,delayed
361,2025-06-06,8783,QF,Qantas,DEL,HYD,17:00:00,17:19:00,19:15:00,19:09:00,20,20,delayed
362,2025-06-06,8780,VS,Virgin Atlantic,DEL,HYD,17:00:00,17:19:00,19:15:00,19:09:00,20,20,delayed
363,2025-06-06,6390,OZ,Asiana Airlines,DEL,HYD,19:35:00,20:18:00,21:50:00,22:12:00,43,22,delayed
364,2025-06-06,6933,NH,ANA,DEL,HYD,19:35:00,20:18:00,21:50:00,22:12:00,43,22,delayed
365,2025-06-06,9203,JL,Japan Airlines,DEL,HYD,20:15:00,20:56:00,22:30:00,23:02:00,42,32,delayed
366,2025-06-06,8769,QF,Qantas,DEL,HYD,20:15:00,20:56:00,22:30:00,23:02:00,42,32,delayed
367,2025-06-06,8772,VS,Virgin Atlantic,DEL,HYD,20:15:00,20:56:00,22:30:00,23:02:00,42,32,delayed
368,2025-06-06,9206,JL,Japan Airlines,DEL,HYD,21:30:00,22:03:00,23:45:00,23:52:00,34,7,on_time
369,2025-06-06,8771,QF,Qantas,DEL,HYD,21:30:00,22:03:00,23:45:00,23:52:00,34,7,on_time
370,2025-06-06,8773,VS,Virgin Atlantic,DEL,HYD,21:30:00,22:03:00,23:45:00,23:52:00,34,7,on_time
371,2025-06-06,2136,6E,IndiGo,DEL,HYD,21:30:00,22:03:00,23:45:00,23:52:00,34,7,on_time
372,2025-06-06,2449,AI,Air India,DEL,HYD,21:50:00,22:19:00,00:10:00,00:05:00,29,29,delayed
373,2025-06-06,9208,JL,Japan Airlines,DEL,HYD,23:20:00,23:40:00,01:35:00,01:24:00,21,21,delayed
374,2025-06-06,8236,VS,Virgin Atlantic,DEL,HYD,23:20:00,23:40:00,01:35:00,01:24:00,21,21,delayed
375,2025-06-06,2158,6E,IndiGo,DEL,HYD,23:20:00,23:40:00,01:35:00,01:24:00,21,21,delayed
376,2025-06-06,2702,AI,Air India,DEL,CCU,02:00:00,02:33:00,04:15:00,04:16:00,33,1,on_time
377,2025-06-06,2788,6E,IndiGo,DEL,CCU,02:30:00,02:35:00,04:45:00,04:35:00,5,5,on_time
378,2025-06-06,9177,AA,American Airlines,DEL,CCU,02:30:00,02:35:00,04:45:00,04:35:00,5,5,on_time
379,2025-06-06,3101,AF,Air France,DEL,CCU,02:30:00,02:35:00,04:45:00,04:35:00,5,5,on_time
380,2025-06-06,6076,AF,Air France,DEL,CCU,05:15:00,05:22:00,07:30:00,07:08:00,8,8,on_time
381,2025-06-06,7968,BA,British Airways,DEL,CCU,05:15:00,05:22:00,07:30:00,07:08:00,8,8,on_time
382,2025-06-06,9051,JL,Japan Airlines,DEL,CCU,05:15:00,05:22:00,07:30:00,07:08:00,8,8,on_time
383,2025-06-06,2037,6E,IndiGo,DEL,CCU,05:15:00,05:22:00,07:30:00,07:08:00,8,8,on_time
384,2025-06-06,9285,JL,Japan Airlines,DEL,CCU,02:30:00,02:35:00,04:45:00,04:35:00,5,5,on_time
385,2025-06-06,5275,MH,Malaysia Airlines,DEL,CCU,02:30:00,02:35:00,04:45:00,04:35:00,5,5,on_time
386,2025-06-06,5309,QF,Qantas,DEL,CCU,02:30:00,02:35:00,04:45:00,04:35:00,5,5,on_time
387,2025-06-06,8750,VS,Virgin Atlantic,DEL,CCU,02:30:00,02:35:00,04:45:00,04:35:00,5,5,on_time
388,2025-06-06,102,BZ,Blue Dart Aviation,DEL,CCU,06:15:00,06:30:00,08:25:00,08:15:00,16,16,delayed
389,2025-06-06,1074,ET,Ethiopian Airlines,DEL,CCU,06:45:00,07:02:00,09:00:00,08:50:00,17,17,delayed
390,2025-06-06,5286,LH,Lufthansa,DEL,CCU,06:45:00,07:02:00,09:00:00,08:50:00,17,17,delayed
391,2025-06-06,4449,LO,LOT - Polish Airlines,DEL,CCU,06:45:00,07:02:00,09:00:00,08:50:00,17,17,delayed
392,2025-06-06,2535,AI,Air India,DEL,CCU,06:45:00,07:02:00,09:00:00,08:50:00,17,17,delayed
393,2025-06-06,219,6E,IndiGo,DEL,CCU,07:00:00,07:08:00,09:20:00,08:54:00,9,9,on_time
394,2025-06-06,2705,AI,Air India,DEL,CCU,07:30:00,07:50:00,09:45:00,09:35:00,20,20,delayed
395,2025-06-06,4749,KL,KLM,DEL,CCU,05:15:00,05:22:00,07:30:00,07:08:00,8,8,on_time
396,2025-06-06,5274,MH,Malaysia Airlines,DEL,CCU,05:15:00,05:22:00,07:30:00,07:08:00,8,8,on_time
397,2025-06-06,5315,QF,Qantas,DEL,CCU,05:15:00,05:22:00,07:30:00,07:08:00,8,8,on_time
398,2025-06-06,8745,VS,Virgin Atlantic,DEL,CCU,05:15:00,05:22:00,07:30:00,07:08:00,8,8,on_time
399,2025-06-06,513,6E,IndiGo,DEL,CCU,08:30:00,08:39:00,10:45:00,10:23:00,9,9,on_time
400,2025-06-06,9514,6E,IndiGo,DEL,CCU,09:00:00,09:47:00,11:10:00,11:32:00,47,22,delayed
401,2025-06-06,9080,JL,Japan Airlines,DEL,CCU,07:00:00,07:08:00,09:20:00,08:54:00,9,9,on_time
402,2025-06-06,4711,KL,KLM,DEL,CCU,07:00:00,07:08:00,09:20:00,08:54:00,9,9,on_time
403,2025-06-06,5305,QF,Qantas,DEL,CCU,07:00:00,07:08:00,09:20:00,08:54:00,9,9,on_time
404,2025-06-06,8744,VS,Virgin Atlantic,DEL,CCU,07:00:00,07:08:00,09:20:00,08:54:00,9,9,on_time
405,2025-06-06,2764,AI,Air India,DEL,CCU,09:40:00,09:54:00,11:55:00,11:41:00,15,15,on_time
406,2025-06-06,2625,6E,IndiGo,DEL,CCU,09:55:00,10:15:00,12:15:00,12:07:00,21,21,delayed
407,2025-06-06,5154,6E,IndiGo,DEL,CCU,11:30:00,12:01:00,13:45:00,13:53:00,32,8,on_time
408,2025-06-06,9291,JL,Japan Airlines,DEL,CCU,08:30:00,08:39:00,10:45:00,10:23:00,9,9,on_time
409,2025-06-06,5325,QF,Qantas,DEL,CCU,08:30:00,08:39:00,10:45:00,10:23:00,9,9,on_time
410,2025-06-06,4700,TK,Turkish Airlines,DEL,CCU,08:30:00,08:39:00,10:45:00,10:23:00,9,9,on_time
411,2025-06-06,8747,VS,Virgin Atlantic,DEL,CCU,08:30:00,08:39:00,10:45:00,10:23:00,9,9,on_time
412,2025-06-06,9084,JL,Japan Airlines,DEL,CCU,09:55:00,10:15:00,12:15:00,12:07:00,21,21,delayed
413,2025-06-06,5319,QF,Qantas,DEL,CCU,09:55:00,10:15:00,12:15:00,12:07:00,21,21,delayed
414,2025-06-06,4701,TK,Turkish Airlines,DEL,CCU,09:55:00,10:15:00,12:15:00,12:07:00,21,21,delayed
415,2025-06-06,8749,VS,Virgin Atlantic,DEL,CCU,09:55:00,10:15:00,12:15:00,12:07:00,21,21,delayed
416,2025-06-06,2767,AI,Air India,DEL,CCU,12:50:00,13:23:00,15:05:00,15:11:00,33,6,on_time
417,2025-06-06,5199,6E,IndiGo,DEL,CCU,13:15:00,13:44:00,15:30:00,15:36:00,30,6,on_time
418,2025-06-06,7970,BA,British Airways,DEL,CCU,11:30:00,12:01:00,13:45:00,13:53:00,32,8,on_time
419,2025-06-06,9086,JL,Japan Airlines,DEL,CCU,11:30:00,12:01:00,13:45:00,13:53:00,32,8,on_time
420,2025-06-06,5323,QF,Qantas,DEL,CCU,11:30:00,12:01:00,13:45:00,13:53:00,32,8,on_time
421,2025-06-06,8754,VS,Virgin Atlantic,DEL,CCU,11:30:00,12:01:00,13:45:00,13:53:00,32,8,on_time
422,2025-06-06,1075,ET,Ethiopian Airlines,DEL,CCU,12:50:00,13:23:00,15:05:00,15:11:00,33,6,on_time
423,2025-06-06,7969,BA,British Airways,DEL,CCU,13:15:00,13:44:00,15:30:00,15:36:00,30,6,on_time
424,2025-06-06,9088,JL,Japan Airlines,DEL,CCU,13:15:00,13:44:00,15:30:00,15:36:00,30,6,on_time
425,2025-06-06,5311,QF,Qantas,DEL,CCU,13:15:00,13:44:00,15:30:00,15:36:00,30,6,on_time
426,2025-06-06,8751,VS,Virgin Atlantic,DEL,CCU,13:15:00,13:44:00,15:30:00,15:36:00,30,6,on_time
427,2025-06-06,2737,AI,Air India,DEL,CCU,15:45:00,15:53:00,18:05:00,17:39:00,9,9,on_time
428,2025-06-06,6415,6E,IndiGo,DEL,CCU,16:30:00,16:41:00,18:45:00,18:35:00,11,11,on_time
429,2025-06-06,2403,AI,Air India,DEL,CCU,17:30:00,18:10:00,19:45:00,20:16:00,40,31,delayed
430,2025-06-06,9601,JL,Japan Airlines,DEL,CCU,18:00:00,18:09:00,20:15:00,20:13:00,10,10,on_time
431,2025-06-06,5278,MH,Malaysia Airlines,DEL,CCU,18:00:00,18:09:00,20:15:00,20:13:00,10,10,on_time
432,2025-06-06,5307,QF,Qantas,DEL,CCU,18:00:00,18:09:00,20:15:00,20:13:00,10,10,on_time
433,2025-06-06,8748,VS,Virgin Atlantic,DEL,CCU,18:00:00,18:09:00,20:15:00,20:13:00,10,10,on_time
434,2025-06-06,2057,6E,IndiGo,DEL,CCU,18:00:00,18:09:00,20:15:00,20:13:00,10,10,on_time
435,2025-06-06,2709,AI,Air India,DEL,CCU,18:10:00,18:46:00,20:30:00,20:46:00,36,16,delayed
436,2025-06-06,9089,JL,Japan Airlines,DEL,CCU,16:30:00,16:41:00,18:45:00,18:35:00,11,11,on_time
437,2025-06-06,5262,MH,Malaysia Airlines,DEL,CCU,16:30:00,16:41:00,18:45:00,18:35:00,11,11,on_time
438,2025-06-06,5313,QF,Qantas,DEL,CCU,16:30:00,16:41:00,18:45:00,18:35:00,11,11,on_time
439,2025-06-06,8752,VS,Virgin Atlantic,DEL,CCU,16:30:00,16:41:00,18:45:00,18:35:00,11,11,on_time
440,2025-06-06,6937,NH,ANA,DEL,CCU,21:00:00,21:17:00,23:30:00,23:19:00,17,17,delayed
441,2025-06-06,6382,OZ,Asiana Airlines,DEL,CCU,21:00:00,21:17:00,23:30:00,23:19:00,17,17,delayed
442,2025-06-06,2400,AI,Air India,DEL,CCU,21:00:00,21:17:00,23:30:00,23:19:00,17,17,delayed
443,2025-06-06,9081,JL,Japan Airlines,DEL,CCU,21:15:00,21:48:00,23:30:00,23:42:00,33,12,on_time
444,2025-06-06,5317,QF,Qantas,DEL,CCU,21:15:00,21:48:00,23:30:00,23:42:00,33,12,on_time
445,2025-06-06,8746,VS,Virgin Atlantic,DEL,CCU,21:15:00,21:48:00,23:30:00,23:42:00,33,12,on_time
446,2025-06-06,389,6E,IndiGo,DEL,CCU,21:15:00,21:48:00,23:30:00,23:42:00,33,12,on_time
447,2025-06-06,184,SG,SpiceJet,DEL,CCU,21:45:00,22:06:00,00:05:00,23:50:00,21,21,delayed
448,2025-06-06,2727,AI,Air India,DEL,CCU,21:55:00,22:07:00,00:10:00,23:56:00,13,13,on_time
449,2025-06-06,2343,6E,IndiGo,DEL,PNQ,02:20:00,02:22:00,04:25:00,04:06:00,2,2,on_time
450,2025-06-06,9190,AA,American Airlines,DEL,PNQ,02:20:00,02:22:00,04:25:00,04:06:00,2,2,on_time
